"agency_id","agency_name","address","city","state","zip_code","coordinate_source","latitude","longitude","matched_label","manual_check_reason"
"cm7a0bgoe01leewvgaaubn6lb","LAVACA CO. CONST. PCT. 1","P.O. Box 32","HALLETTSVILLE","TX","77964","place_centroid","29.4438528","-96.9410929","Hallettsville, Lavaca County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoe01lbewvgs4ci6jhb","LAVACA CO. SHERIFF'S OFFICE","P. O. BOX 373","HALLETTSVILLE","TX","77964-0373","place_centroid","29.4437521","-96.9409437","Hallettsville, Lavaca County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgo800m3ewvglv7t11js","Hallsville I.S.D. Police Dept.","P.O. Box 810","Hallsville","TX","75650","place_centroid","32.5043161","-94.5740934","Hallsville, Harrison County, Texas, 75650, United States","Review: coordinate uses place centroid."
"cm7a0bgo800llewvgeimbv1ud","HARRISON CO. CONST. PCT. 3","P.O. Box 394","Hallsville","TX","75650","place_centroid","32.5044318","-94.5739555","Hallsville, Harrison County, Texas, 75650, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgon0350ewvg74j56hef","CITY OF HAPPY POLICE DEPT.","110 West Main Street","HAPPY","TX","79042","place_centroid","34.7450963","-101.8565719","Happy, Swisher County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb400xivrvgrcz4aoef","VALLEY INTL. AIRPORT POLICE DEPT.","3002 HERITAGE WAY AIRPORT BLDG","HARLINGEN","TX","78550-3623","place_centroid","26.1907543","-97.6960599","Harlingen, Cameron County, Texas, 78550, United States","Review: coordinate uses place centroid."
"cm7a0bgo800mkewvg992xtyhr","39TH JUDICIAL DISTRICT ATTORNEY'S OFFICE","P. O. BOX 193","HASKELL","TX","79521-0995","place_centroid","33.1605761","-99.7345168","Haskell, Haskell County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo800mhewvgajdlibe7","HASKELL COUNTY SHERIFF'S OFFICE","PO BOX 675","HASKELL","TX","79521-0675","place_centroid","33.1605265","-99.7346898","Haskell, Haskell County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgos043fewvgsman6szd","WOOD CO. CONST. PCT. 3","117 East Blackburn","HAWKINS","TX","75765","place_centroid","32.5884735","-95.2041135","Hawkins, Wood County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoc01c0ewvg57ck5os5","HAWLEY POLICE DEPT.","P. O. BOX 649","HAWLEY","TX","79525-0616","place_centroid","32.6133723","-99.8130377","Hawley, Jones County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoc017iewvg06zaft5g","JIM HOGG CO. SHERIFF'S OFFICE","PO BOX 937","HEBBRONVILLE","TX","78361-0937","place_centroid","27.3103306","-98.6798475","Hebbronville, Jim Hogg County, Texas, 78361, United States","Review: coordinate uses place centroid."
"cm7a0bgol02uzewvg5k0gep6e","SABINE CO. CONST. PCT. 2","P O BOX 716","HEMPHILL","TX","75948","place_centroid","31.3428966","-93.8484362","Hemphill, Sabine County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgol02uuewvg8fp2x1ze","SABINE CO. SHERIFF'S OFFICE","P. O. BOX 848","HEMPHILL","TX","75948-0848","place_centroid","31.3427245","-93.8483836","Hemphill, Sabine County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoq03r6ewvg8xu9xhcz","HEMPSTEAD I.S.D. POLICE DEPT.","P.O. Box 1007","HEMPSTEAD","TX","77445","place_centroid","30.0929491","-96.0806548","Hempstead, Waller County, Texas, 77445, United States","Review: coordinate uses place centroid."
"cm76wpxaz004fvrvg57kmu4j2","ARCHER CO. CONST. PCT. 1","138 Strange Drive","Holliday","TX","76366","place_centroid","33.8147008","-98.694194","Holliday, Archer County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxaz004rvrvgloinxqjf","HOLLIDAY POLICE DEPT.","P. O. BOX 508","HOLLIDAY","TX","76366","place_centroid","33.8145287","-98.6941414","Holliday, Archer County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb200jkvrvg9u4in6yg","HOOKS POLICE DEPT.","P. O. BOX 37","HOOKS","TX","75561-0037","place_centroid","33.4696541","-94.2859652","Hooks, Bowie County, Texas, 75561, United States","Review: coordinate uses place centroid."
"cm7a0bgof01rgewvggo7imbj7","HORSESHOE BAY POLICE DEPARTMENT","PO BOX 7765","HORSESHOE BAY","TX","78657-7765","place_centroid","30.5442091","-98.3669797","Horseshoe Bay, Llano County, Texas, 78657, United States","Review: coordinate uses place centroid."
"cm7a0bgof01qsewvgglxd0bvc","LLANO CO. CONST. PCT. 1","P. O. BOX 8759","HORSESHOE BAY","TX","78657","place_centroid","30.5442526","-98.3671544","Horseshoe Bay, Llano County, Texas, 78657, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgo700fhewvgo80lcx1k","LONE STAR COLLEGE SYSTEM POLICE DEPARTMENT","20515 STATE HIGHWAY 249","HOUSTON","TX","77070-2607","place_centroid","29.7589382","-95.3676974","Houston, Harris County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo800k4ewvg9cv5zrhd","PORT OF HOUSTON AUTHORITY","PO BOX 2562","HOUSTON","TX","77252-2562","place_centroid","29.7589725","-95.3675207","Houston, Harris County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb400zrvrvg138cbxf3","HUGHES SPRINGS POLICE DEPARTMENT","PO BOX 805","HUGHES SPRINGS","TX","75656-0805","place_centroid","32.998199","-94.6307964","Hughes Springs, Cass County, Texas, 75656, United States","Review: coordinate uses place centroid."
"cm76wpxaz0026vrvgi9724a4g","ANGELINA CO. CONST. PCT. 3","P.O. Box 311","HUNTINGTON","TX","75949","place_centroid","31.2776873","-94.576594","Huntington, Angelina County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxaz002ovrvga1639qgk","HUNTINGTON POLICE DEPARTMENT","PO BOX 349","HUNTINGTON","TX","75949-0349","place_centroid","31.2775765","-94.5767358","Huntington, Angelina County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoq03pgewvgsm4g3244","SAM HOUSTON State University Police","PO BOX 2329","HUNTSVILLE","TX","77341-2329","place_centroid","30.7235263","-95.5507771","Huntsville, Walker County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgon035wewvgxfdz291u","TARRANT CO. CONST. PCT. 3","TARRANT CO. GOVERNMENT COMPLEX 645 GRAPEVINE HWY.","HURST","TX","76054","place_centroid","32.8234621","-97.1705678","Hurst, Tarrant County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo6009lewvgipfr9d0q","GRIMES CO. CONST. PCT. 1","P.O. Box 450","Iola","TX","77861","place_centroid","30.7712197","-96.0756469","Iola, Grimes County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgor03wbewvgoaf6ti62","IOWA PARK CISD POLICE DEPARTMENT","PO BOX 898","IOWA PARK","TX","76367-0898","place_centroid","33.96291","-98.6609807","Iowa Park, Wichita County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb801kivrvgprb4hmrj","IRVING CITY MARSHAL'S OFFICE","PO BOX 152288","IRVING","TX","75015-2288","place_centroid","32.8295183","-96.9442177","Irving, Dallas County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb701h4vrvg7xtdz6gy","IRVING POLICE DEPARTMENT","PO BOX 152288","IRVING","TX","75015-2288","place_centroid","32.8296956","-96.944249","Irving, Dallas County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxbb01vovrvgi7nabki8","ITALY POLICE DEPT.","P. O. BOX 840","ITALY","TX","76651","place_centroid","32.1840381","-96.8847194","Italy, Ellis County, Texas, 76651, United States","Review: coordinate uses place centroid."
"cm7a0bgob013newvgwtjmtp7t","271st JUDICIAL DIST. CSCD","JACK CO. COURTHOUSE, ROOM 311","JACKSBORO","TX","76458","place_centroid","33.2187858","-98.1580978","Jacksboro, Jack County, Texas, 76458, United States","Review: coordinate uses place centroid."
"cm76wpxb50121vrvgd8kqzulr","CHEROKEE CO. CONST. PCT. 3","PO Box 183","JACKSONVILLE","TX","75766","place_centroid","31.963778","-95.2705042","Jacksonville, Cherokee County, Texas, 75766, United States","Review: coordinate uses place centroid."
"cm7a0bgod01foewvgtdkqnh64","KENT CO. SHERIFF'S OFFICE","227 S. Main St. P. O. Box 7","JAYTON","TX","79528-0007","place_centroid","33.2480656","-100.5738605","Jayton, Kent County, Texas, 79528, United States","Review: coordinate uses place centroid."
"cm7a0bgog01z3ewvg14nch12n","MARION CO. CONST. PCT. 2","PO Box 232","JEFFERSON","TX","75657","place_centroid","32.7573626","-94.3451926","Jefferson, Marion County, Texas, 75657, United States","Review: coordinate uses place centroid."
"cm7a0bgoe01n2ewvg6mo7717t","JEWETT POLICE DEPARTMENT","PO BOX 189","JEWETT","TX","75846-0189","place_centroid","31.3615664","-96.1441315","Jewett, Leon County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb100hvvrvg65zyokqh","JOHNSON CITY POLICE DEPARTMENT","PO BOX 159","JOHNSON CITY","TX","78636-0159","place_centroid","30.2773819","-98.4090218","Johnson City, Blanco County, Texas, 78636, United States","Review: coordinate uses place centroid."
"cm7a0bgo700cxewvgc3pk0j0a","JONESBORO ISD POLICE DEPARTMENT","14909 E STATE HIGHWAY 36","JONESBORO","TX","76538-1353","place_centroid","31.6160418","-97.8770049","Jonesboro, Coryell County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb5015xvrvgxjdldmzx","JOSEPHINE POLICE DEPARTMENT","PO BOX 99","JOSEPHINE","TX","75164-0099","place_centroid","33.0612097","-96.307668","Josephine, Collin County, Texas, 75164, United States","Review: coordinate uses place centroid."
"cm76wpxb901o3vrvgywsh1ck6","JUSTIN POLICE DEPARTMENT","PO BOX 129","JUSTIN","TX","76247-0129","place_centroid","33.0848442","-97.2961286","Justin, Denton County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoc01cuewvgutloqhnz","KAUFMAN CO. SHERIFF'S OFFICE","PO BOX 849","KAUFMAN","TX","75142-0849","place_centroid","32.5867797","-96.3086768","Kaufman, Kaufman County, Texas, 75142, United States","Review: coordinate uses place centroid."
"cm7a0bgoc01ayewvg132f99k9","KEENE ISD POLICE DEPARTENT","PO BOX 656","KEENE","TX","76059-0656","place_centroid","32.3977773","-97.3254224","Keene, Johnson County, Texas, 76059, United States","Review: coordinate uses place centroid."
"cm7a0bgoe01ksewvgiczup6rp","KEMPNER POLICE DEPARTMENT","12288 Hwy 190 East. P.O. Box 660","KEMPNER","TX","76539","place_centroid","31.081007","-98.0025249","Kempner, Lampasas County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoi02bkewvg6z1qjp4j","KERENS POLICE DEPT.","P. O. BOX 160","KERENS","TX","75144","place_centroid","32.1309147","-96.2285021","Kerens, Navarro County, Texas, 75144, United States","Review: coordinate uses place centroid."
"cm7a0bgos041cewvgp56liimj","109th Judicial District - Winkler Co. CSCD","P. O. BOX 822 735 S. East Ave., STE. A","KERMIT","TX","79745","place_centroid","31.8578999","-103.0932149","Kermit, Winkler County, Texas, 79745, United States","Review: coordinate uses place centroid."
"cm7a0bgod01gcewvgc6br38a2","KERR CO. ATTY.'S OFFICE","700 EAST MAIN ST. CO. COURTHOUSE, SUITE BA103","KERRVILLE","TX","78028-5324","place_centroid","30.048469","-99.1399464","Kerrville, Kerr County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgod01g3ewvgbn8wqpw3","KERR CO. CONST. PCT. 2","400 CLEARWATER PASEO, SUITE 103","KERRVILLE","TX","78028","place_centroid","30.0484194","-99.1401194","Kerrville, Kerr County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgod01fxewvgvf8u1h3d","KERR CO. SHERIFF'S OFFICE","400 CLEARWATER PASEO, SUITE 102","KERRVILLE","TX","78028","place_centroid","30.0482897","-99.1399621","Kerrville, Kerr County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgod01hxewvgzo1tqoud","KLEBERG CO. ATTY.'S OFFICE","P.O. BOX 1411","KINGSVILLE","TX","78364","place_centroid","27.5158689","-97.856109","Kingsville, Kleberg County, Texas, 78363, United States","Review: coordinate uses place centroid."
"cm7a0bgod01hfewvgl98uej7w","TEXAS A&M UNIV. KINGSVILLE P. D.","CAMPUS BOX 126","KINGSVILLE","TX","78363","place_centroid","27.5157331","-97.8559909","Kingsville, Kleberg County, Texas, 78363, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxbc026fvrvgwhwp2ppa","FREESTONE CO. CONST. PCT. 4","PO Box 344","Kirvin","TX","75848","place_centroid","31.7665548","-96.3302543","Kirvin, Freestone County, Texas, 75484, United States","Review: coordinate uses place centroid."
"cm7a0bgoe01ppewvg7jm66jep","KOSSE POLICE DEPT.","P. O. BOX 116 100 N Narcissus St, Kosse, TX 76653","KOSSE","TX","76653","place_centroid","31.3076774","-96.6319231","Kosse, Limestone County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo700doewvgrxqyydic","HARDIN CO. CONST. PCT. 3","P. O. Box 1360","Kountze","TX","77625-1360","place_centroid","30.3715975","-94.3124116","Kountze, Hardin County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo700dfewvg44sudmvv","HARDIN CO. SHERIFF'S OFFICE","P. O. BOX 1990","KOUNTZE","TX","77625-1990","place_centroid","30.3714221","-94.3124521","Kountze, Hardin County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgo800mzewvge6xhqthb","HAYS CO. CONST. PCT. 2","PO BOX 728","KYLE","TX","78640-0728","place_centroid","29.9892928","-97.8772103","Kyle, Hays County, Texas, 78640, United States","Review: coordinate uses place centroid."
"cm7a0bgop03i4ewvgsw6czchd","TRAVIS COUNTY EMERGENCY SERVICES DISTRICT #1","P.O. BOX 4539 20624 FM 1431 Ste. 5","Lago Vista","TX","78645","place_centroid","30.4601975","-97.9883477","Lago Vista, Travis County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgom033oewvgqrfgn087","LA GRULLA POLICE DEPT.","PO BOX 197","LA GRULLA","TX","78548-0197","place_centroid","26.2695148","-98.6472456","La Grulla, Starr County, Texas, 78548, United States","Review: coordinate uses place centroid."
"cm7a0bgom0334ewvge25w21t9","STARR CO. CONST. PCT. 3","P O BOX 276","La Grulla","TX","78548","place_centroid","26.2693381","-98.6472113","La Grulla, Starr County, Texas, 78548, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgom02y1ewvgqzj062z6","LAKE CITY POLICE DEPT.","P. O. BOX 177","LAKE CITY","TX","78368","place_centroid","28.0794565","-97.8858331","Lake City, San Patricio County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb200ksvrvg2laslmor","Brazosport College Police Department","500 COLLEGE DR","LAKE JACKSON","TX","77566-3136","place_centroid","29.0338575","-95.4343859","Lake Jackson, Brazoria County, Texas, 77566, United States","Review: coordinate uses place centroid."
"cm76wpxb801lgvrvgu9gur9hd","Dawson County Juvenile Probation Department","P.O. Box 358","Lamesa","TX","79331","place_centroid","32.7357287","-101.9550202","Lamesa, Dawson County, Texas, 79331, United States","Review: coordinate uses place centroid."
"cm7a0bgot0468ewvginnn0mqy","ZAVALA CO. CONST. PCT. 4","PO BOX 215 121 US HWY 57","LAPRYOR","TX","78872","zip_centroid","28.9488","-99.8507","78872 La Pryor, Texas","Review: coordinate uses ZIP centroid."
"cm7a0bgo800oeewvg8kgkdj5m","HENDERSON CO. CONST. PCT. 4","PO Box 124 9551 County Road 4719","Larue","TX","75770","place_centroid","32.1168234","-95.6746829","LaRue, Henderson County, Texas, 75770, United States","Review: coordinate uses place centroid."
"cm7a0bgos0410ewvgexcolkn1","LA VERNIA POLICE DEPT.","P. O. BOX 225","LA VERNIA","TX","78121-0225","place_centroid","29.356348","-98.1155633","La Vernia, Wilson County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo900rxewvgdkj0css5","LA VILLA POLICE DEPARTMENT","PO BOX 60","La Villa","TX","78562-0060","place_centroid","26.2986827","-97.9286117","La Villa, Hidalgo County, Texas, 78562, United States","Review: coordinate uses place centroid."
"cm76wpxb5014xvrvgh8b0e9ug","COLLIN CO. CONST. PCT. 2","1025 S. State Hwy 78","Lavon","TX","75166","place_centroid","33.0276193","-96.4341524","Lavon, Collin County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb50160vrvgqq1gf71o","LAVON POLICE DEPARTMENT","PO BOX 340","LAVON","TX","75166-0340","place_centroid","33.0277782","-96.4342369","Lavon, Collin County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoo03bpewvgscx6eion","TAYLOR CO. CONST. PCT. 4","P O BOX 5","LAWN","TX","79530","place_centroid","32.1348596","-99.7498067","Lawn, Taylor County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgok02p9ewvgl6taimve","LEAKEY ISD POLICE DEPARTMENT","PO BOX 1129","LEAKEY","TX","78873-1129","place_centroid","29.726525","-99.7624496","Leakey, Real County, Texas, 78873, United States","Review: coordinate uses place centroid."
"cm7a0bgok02p6ewvgyep84gi0","REAL CO. CONSTABLE'S OFFICE","PO BOX 445","LEAKEY","TX","78873-0543","place_centroid","29.7264461","-99.7626114","Leakey, Real County, Texas, 78873, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgok02p3ewvgurw0gmac","REAL CO. SHERIFF'S OFFICE","146 SOUTH US HIGHWAY 83 PO BOX 445","LEAKEY","TX","78873-0445","place_centroid","29.7263496","-99.7624091","Leakey, Real County, Texas, 78873, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgo5005cewvgzysz7onf","LEFORS CITY MARSHAL'S OFFICE","PO BOX 383 102 N. Court","LEFORS","TX","79054-0383","place_centroid","35.4385491","-100.8039501","Lefors, Gray County, Texas, 79054, United States","Review: coordinate uses place centroid."
"cm76wpxbc0221vrvgr8jaosfg","LEONARD I.S.D. POLICE DEPT.","#1 TIGER ALLEY","LEONARD","TX","75452","place_centroid","33.3835463","-96.2444966","Leonard, Fannin County, Texas, 75452, United States","Review: coordinate uses place centroid."
"cm76wpxbc021pvrvgpd0zzloc","LEONARD POLICE DEPT.","PO BOX 1270","LEONARD","TX","75452-1270","place_centroid","33.3837241","-96.2444684","Leonard, Fannin County, Texas, 75452, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxba01pivrvga714lily","COPPER CANYON POLICE DEPARTMENT","400 WOODLAND DR","LEWISVILLE","TX","75077-8501","place_centroid","33.046233","-96.994174","Lewisville, Denton County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb901myvrvgdfyzw3xf","DENTON CO. CONST. PCT. 3","400 N VALLEY PKWY STE 2044","LEWISVILLE","TX","75067-3534","place_centroid","33.0461485","-96.9940151","Lewisville, Denton County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoe01m9ewvgv2iccnze","LEE CO. CONST. PCT. 3","P. O. BOX 448 8871 US-77, Lexington, TX 78947","LEXINGTON","TX","78947","place_centroid","30.415222","-97.0097922","Lexington, Lee County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb400zivrvgzolaovov","CASS CO. DIST. ATTY.'S OFFICE","P. O. BOX 839","LINDEN","TX","75563","place_centroid","33.0123537","-94.3654707","Linden, Cass County, Texas, 75563, United States","Review: coordinate uses place centroid."
"cm76wpxb400z3vrvgy8b5nrej","CASS CO. SHERIFF'S OFFICE","P. O. BOX 180","LINDEN","TX","75563-0180","place_centroid","33.0123819","-94.3652929","Linden, Cass County, Texas, 75563, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb400z0vrvgnutjrmyx","Cass County CSCD","P.O. Box 270","Linden","TX","75563","place_centroid","33.0122242","-94.3655957","Linden, Cass County, Texas, 75563, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb400zuvrvg962i4vwt","LINDEN POLICE DEPT.","PO BOX 419","LINDEN","TX","75563-0419","place_centroid","33.0125315","-94.3654989","Linden, Cass County, Texas, 75563, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb601asvrvgc0rduag1","LINDSAY POLICE DEPT.","P.O. Box 153 608 Ash Street","LINDSAY","TX","76250","place_centroid","33.6360123","-97.2219992","Lindsay, Cooke County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb901p0vrvg5ihf8jzi","OAK POINT POLICE DEPARTMENT","100 NAYLOR RD","LITTLE ELM","TX","75068-2201","place_centroid","33.1626194","-96.9375051","Little Elm, Denton County, Texas, 75068, United States","Review: coordinate uses place centroid."
"cm7a0bgod01jpewvgylwkipb4","Lamb County Juvenile Probation Department","100 6th Drive RMB02","Littlefield","TX","79339","place_centroid","33.9189172","-102.332836","Littlefield, Lamb County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgok02llewvgl3n29lns","LEGGETT ISD POLICE DEPARTMENT","254 E FM 942","LIVINGSTON","TX","77351-9803","place_centroid","30.711029","-94.9329898","Livingston, Polk County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgof01r1ewvgyktp9ncg","LLANO CO. CONST. PCT. 4","2001 N ST. HWY 16 STE B","LLANO","TX","78643","place_centroid","30.752919","-98.6754992","Llano, Llano County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgob011lewvgi33rzl0c","LONE OAK POLICE DEPARTMENT","PO BOX 127","LONE OAK","TX","75453-0127","place_centroid","32.9951661","-95.9419408","Lone Oak, Hunt County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoh028kewvga738hp8f","LONE STAR POLICE DEPARTMENT","PO BOX 1503","LONE STAR","TX","75668-1503","place_centroid","32.941589","-94.7094584","Lone Star, Morris County, Texas, 75668, United States","Review: coordinate uses place centroid."
"cm7a0bgor03ugewvgv5vw31t1","WHARTON CO. CONST. PCT. 3","P.O. Box 127","LOUISE","TX","77455","place_centroid","29.1090856","-96.408358","Louise, Wharton County, Texas, 77455, United States","Review: coordinate uses place centroid."
"cm7a0bgoa00zeewvgld1rm3na","Lovelady ISD Police Department","11839 Hwy. 19 South","Lovelady","TX","75851","place_centroid","31.1268496","-95.4454992","Lovelady, Houston County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgof01s7ewvg60ascmaj","LUBBOCK CO. CONST. PCT. 1","P. O. BOX 10536","LUBBOCK","TX","79408","place_centroid","33.5855677","-101.8470215","Lubbock, Lubbock County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxaz002cvrvg1sqt6y4a","ANGELINA CO. ATTY.'S OFFICE","P.O. BOX 1845","LUFKIN","TX","75902","place_centroid","31.3386242","-94.7288558","Lufkin, Angelina County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxaz0020vrvghqd6h2ir","ANGELINA CO. CONST. PCT. 1","P.O. Box 43","Lufkin","TX","75902-0043","place_centroid","31.3386116","-94.7290354","Lufkin, Angelina County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxaz0023vrvgh6z4c1it","ANGELINA CO. CONST. PCT. 2","P.O. Box 150423","Lufkin","TX","75915","place_centroid","31.3385686","-94.7286846","Lufkin, Angelina County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxaz002fvrvg8cizrvbi","ANGELINA CO. DIST. ATTY'S OFFICE","PO BOX 908","LUFKIN","TX","75902-0908","place_centroid","31.3385716","-94.7286837","Lufkin, Angelina County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxaz001xvrvg4cju5vxj","ANGELINA COUNTY SHERIFF'S OFFICE","PO BOX 114","LUFKIN","TX","75902-0114","place_centroid","31.3384573","-94.7289232","Lufkin, Angelina County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxaz002xvrvgsql5psag","LUFKIN FIRE DEPT.","P.O. DRAWER 190","LUFKIN","TX","75902","place_centroid","31.3385807","-94.7286811","Lufkin, Angelina County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgor03y1ewvg63iuasgn","LYFORD C.I.S.D. POLICE DEPT.","Chief Juan Orozco P. O. BOX 220","Lyford","TX","78569","place_centroid","26.4122916","-97.7897176","Lyford, Willacy County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgor03xsewvgzowpk2nk","LYFORD POLICE DEPARTMENT","PO BOX 310","Lyford","TX","78569-0310","place_centroid","26.4124618","-97.789659","Lyford, Willacy County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxaz005ovrvgyzoz4swx","LYTLE POLICE DEPT.","P.O. Box 750","LYTLE","TX","78052-0743","place_centroid","29.2330215","-98.797873","Lytle, Atascosa County, Texas, 78052, United States","Review: coordinate uses place centroid."
"cm7a0bgo900pnewvgxtm0g17y","ENCHANTED OAKS POLICE DEPT.","P. O. BOX 5019","MABANK","TX","75147","place_centroid","32.3665322","-96.1008056","Mabank, Kaufman County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo900ptewvgotxki0i1","PAYNE SPRINGS POLICE DEPARTMENT","19601 COUNTY ROAD 2529 RD","MABANK","TX","75156-8507","place_centroid","32.366362","-96.100747","Mabank, Kaufman County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgog01yuewvgzf2473e1","MADISONVILLE CISD POLICE DEPARTMENT","PO BOX 879","MADISONVILLE","TX","77864-0879","place_centroid","30.9498688","-95.9127773","Madisonville, Madison County, Texas, 77864, United States","Review: coordinate uses place centroid."
"cm7a0bgo900p8ewvgyq6nrkvc","MALAKOFF POLICE DEPT.","P. O. BOX 1177","MALAKOFF","TX","75148","place_centroid","32.1695965","-96.0124678","Malakoff, Henderson County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo900peewvg9vns04kb","STAR HARBOR POLICE DEPT.","PO BOX 949","MALAKOFF","TX","75148-0949","place_centroid","32.1694547","-96.0125786","Malakoff, Henderson County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgok02n8ewvgmtubq5ni","PRESIDIO CO. CONST. PCT. 1","P O BOX 1055","MARFA","TX","79843","place_centroid","30.3117621","-104.023146","Marfa, Presidio County, Texas, 79843, United States","Review: coordinate uses place centroid."
"cm7a0bgok02naewvg390c5zlp","PRESIDIO CO. CONST. PCT. 2","P O BOX 1055","Marfa","TX","79843","place_centroid","30.3116393","-104.0232776","Marfa, Presidio County, Texas, 79843, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgok02n5ewvgcw9a0yvi","PRESIDIO CO. SHERIFF'S OFFICE","PO BOX V","MARFA","TX","79843-0639","place_centroid","30.3116976","-104.023314","Marfa, Presidio County, Texas, 79843, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgog01zzewvgcp1ybgds","MATAGORDA CO. CONST. PCT. 4","P.O. BOX 559","MARKHAM","TX","77456","place_centroid","28.9625273","-96.0665429","Markham, Matagorda County, Texas, 77456, United States","Review: coordinate uses place centroid."
